 32.0000	256.0000	  3.9087	  1.1019	  0.0000
 64.0000	256.0000	  3.4367	  1.2028	  0.0000
 96.0000	256.0000	  3.1833	  1.3686	  0.0000
128.0000	256.0000	  3.0395	  1.4899	  0.0000
160.0000	256.0000	  2.9430	  1.5810	  0.0000
192.0000	256.0000	  2.9385	  1.6579	  0.0000
224.0000	256.0000	  2.9755	  1.7512	  0.0000
256.0000	256.0000	  3.1322	  1.8120	  0.0000
288.0000	256.0000	  3.2801	  1.8712	  0.0000
320.0000	256.0000	  3.5119	  2.0496	  0.0000
352.0000	256.0000	  4.0458	  2.2264	  0.0000
384.0000	256.0000	  4.7143	  2.4254	  0.0000
 32.0000	224.0000	  3.9082	  1.1957	  0.0000
 64.0000	224.0000	  3.4452	  1.3057	  0.0000
 96.0000	224.0000	  3.1804	  1.4137	  0.0000
128.0000	224.0000	  3.0329	  1.4862	  0.0000
160.0000	224.0000	  2.9761	  1.5573	  0.0000
192.0000	224.0000	  2.9213	  1.5869	  0.0000
224.0000	224.0000	  2.9733	  1.6309	  0.0000
256.0000	224.0000	  3.0880	  1.6416	  0.0000
288.0000	224.0000	  3.1996	  1.6658	  0.0000
320.0000	224.0000	  3.4496	  1.7123	  0.0000
352.0000	224.0000	  3.8115	  1.8158	  0.0000
384.0000	224.0000	  4.5933	  2.0705	  0.0000
 32.0000	192.0000	  4.0556	  1.3601	  0.0000
 64.0000	192.0000	  3.4270	  1.4573	  0.0000
 96.0000	192.0000	  3.2505	  1.4920	  0.0000
128.0000	192.0000	  3.0351	  1.5340	  0.0000
160.0000	192.0000	  2.9764	  1.5508	  0.0000
192.0000	192.0000	  2.9158	  1.5671	  0.0000
224.0000	192.0000	  2.9359	  1.5506	  0.0000
256.0000	192.0000	  3.0210	  1.5538	  0.0000
288.0000	192.0000	  3.0897	  1.5381	  0.0000
320.0000	192.0000	  3.2024	  1.4186	  0.0000
352.0000	192.0000	  3.5581	  1.4258	  0.0000
384.0000	192.0000	  4.1580	  1.5560	  0.0000
 32.0000	160.0000	  4.0470	  1.6211	  0.0000
 64.0000	160.0000	  3.5762	  1.6085	  0.0000
 96.0000	160.0000	  3.3881	  1.5153	  0.0000
128.0000	160.0000	  3.0207	  1.5932	  0.0000
160.0000	160.0000	  2.9473	  1.5696	  0.0000
192.0000	160.0000	  2.8762	  1.5502	  0.0000
224.0000	160.0000	  2.8467	  1.4812	  0.0000
256.0000	160.0000	  2.8798	  1.4000	  0.0000
288.0000	160.0000	  2.9374	  1.3296	  0.0000
320.0000	160.0000	  3.1077	  1.2741	  0.0000
352.0000	160.0000	  3.3535	  1.1976	  0.0000
384.0000	160.0000	  3.8035	  1.2045	  0.0000
 32.0000	128.0000	  4.2307	  1.8533	  0.0000
 64.0000	128.0000	  3.6618	  1.7903	  0.0000
 96.0000	128.0000	  3.2895	  1.7171	  0.0000
128.0000	128.0000	  3.0656	  1.6798	  0.0000
160.0000	128.0000	  2.9234	  1.5964	  0.0000
192.0000	128.0000	  2.8309	  1.5624	  0.0000
224.0000	128.0000	  2.8140	  1.4345	  0.0000
256.0000	128.0000	  2.8280	  1.3534	  0.0000
288.0000	128.0000	  2.9082	  1.2475	  0.0000
320.0000	128.0000	  2.9681	  1.1540	  0.0000
352.0000	128.0000	  3.2915	  1.0782	  0.0000
384.0000	128.0000	  3.6232	  1.0625	  0.0000
 32.0000	 96.0000	  4.1943	  1.9165	  0.0000
 64.0000	 96.0000	  3.6914	  2.0741	  0.0000
 96.0000	 96.0000	  3.3330	  1.8882	  0.0000
128.0000	 96.0000	  3.0852	  1.7816	  0.0000
160.0000	 96.0000	  2.8747	  1.7107	  0.0000
192.0000	 96.0000	  2.8118	  1.6358	  0.0000
224.0000	 96.0000	  2.7336	  1.5102	  0.0000
256.0000	 96.0000	  2.7185	  1.3892	  0.0000
288.0000	 96.0000	  2.8114	  1.2510	  0.0000
320.0000	 96.0000	  2.9097	  1.1214	  0.0000
352.0000	 96.0000	  3.0442	  0.9908	  0.0000
384.0000	 96.0000	  3.4940	  0.9436	  0.0000
 32.0000	 64.0000	  4.8870	  2.6614	  0.0000
 64.0000	 64.0000	  3.7191	  2.1922	  0.0000
 96.0000	 64.0000	  3.3658	  2.0448	  0.0000
128.0000	 64.0000	  3.0424	  1.9743	  0.0000
160.0000	 64.0000	  2.8474	  1.8302	  0.0000
192.0000	 64.0000	  2.7631	  1.6870	  0.0000
224.0000	 64.0000	  2.6740	  1.5558	  0.0000
256.0000	 64.0000	  2.6440	  1.3940	  0.0000
288.0000	 64.0000	  2.4742	  1.0864	  1.0000
320.0000	 64.0000	  2.5820	  0.9727	  1.0000
352.0000	 64.0000	  2.9000	  0.9071	  0.0000
384.0000	 64.0000	  3.2169	  0.8171	  0.0000
 32.0000	 32.0000	  3.7886	  2.1090	  1.0000
 64.0000	 32.0000	  3.6167	  2.0515	  1.0000
 96.0000	 32.0000	  3.4724	  1.9948	  1.0000
128.0000	 32.0000	  3.1709	  1.8789	  1.0000
160.0000	 32.0000	  2.9638	  1.7540	  1.0000
192.0000	 32.0000	  2.7969	  1.6203	  1.0000
224.0000	 32.0000	  2.5280	  1.3989	  1.0000
256.0000	 32.0000	  2.3152	  1.1855	  1.0000
288.0000	 32.0000	 -0.0088	 -0.0262	  0.0000
320.0000	 32.0000	  0.0048	  0.0015	  0.0000
352.0000	 32.0000	  2.3622	  0.8020	  1.0000
384.0000	 32.0000	  2.5641	  0.8120	  1.0000
